"uri","date","title","uin"
"http://data.parliament.uk/resources/229683","2015-03-24","Section 5 of the European Communities (Amendment) Act 1993: Motion made and Question put, That this House approves the Government’s assessment as set out in Budget 2015 and Autumn Statement 2014. Q acc agreed to.","CD:2015-03-24:182"
"http://data.parliament.uk/resources/229680","2015-03-23","Budget resolutions and economic situation. Q acc agreed to.","CD:2015-03-23:179"
"http://data.parliament.uk/resources/229681","2015-03-23","Budget resolutions and economic situation: Income tax (charge and main rates.) Q acc agreed to.","CD:2015-03-23:180"
"http://data.parliament.uk/resources/229682","2015-03-23","Budget Resolutions and economic situation: Corporation tax (charge and main rate for financial year 2016.) Q acc agreed to.","CD:2015-03-23:181"
"http://data.parliament.uk/resources/229270","2015-03-17","Modern Slavery Bill: Consideration of Lords Amendments. Lords Amendment 72. Motion made and Question put, That this House disagrees with the Lords in their Amendment 72. Question accordingly agreed to.","CD:2015-03-17:178"
"http://data.parliament.uk/resources/229268","2015-03-16","Transport for London Bill [Lords]: Consideration of Bill, as amended. New Clause NC1 brought up, and read the first time. Question put, That the Question be now proposed. Q acc agreed to.","CD:2015-03-16:176"
"http://data.parliament.uk/resources/229269","2015-03-16","Transport for London Bill [Lords]: Question accordingly proposed, That the new Clause be read a second time. Q acc negatived.","CD:2015-03-16:177"
"http://data.parliament.uk/resources/227632","2015-03-12","Backbench Business debate: Defence spending Motion made and Question put, That this House believes that defence spending should be set to a minimum of two per cent of GDP in accordance with the UK’s NATO commitment. Question accordingly agreed to.","CD:2015-03-12:175"
"http://data.parliament.uk/resources/227631","2015-03-11","That the draft Standardised Packaging of Tobacco Products Regulations 2015, which were laid before this House on 23 February, be approved. Question accordingly agreed to.","CD:2015-03-11:174"
"http://data.parliament.uk/resources/227630","2015-03-10","Deregulation Bill: Lords Amendment 27. Question put, That the Amendment be made. Question accordingly negatived.","CD:2015-03-10:173"
"http://data.parliament.uk/resources/227629","2015-03-09","Consumer Rights Bill: Consideration of Lords Message. Motion made and Question put, That this House agrees with the Lords in their Amendment 12J in lieu of Lords Amendment 12, to which this House has disagreed. Q acc agreed to.","CD:2015-03-09:172"
"http://data.parliament.uk/resources/226117","2015-03-06","Motion to sit in private. Jonathan Evans moved, That the House sit in private. Question put forthwith (Standing Order No. 163). Q acc negatived.","CD:2015-03-06:169"
"http://data.parliament.uk/resources/226118","2015-03-06","House of Lords (Expulsion and Suspension) Bill [Lords]: Further consideration of the Bill. Question put, That Amendment 6 be made. Q acc negatived.","CD:2015-03-06:170"
"http://data.parliament.uk/resources/226119","2015-03-06","Wind Farm Subsidies (Abolition) Bill: Second Reading. Motion made and Question put, That the Wind Farm Subsidies (Abolition) Bill be now read a second time.
Q acc negatived.","CD:2015-03-06:171"
"http://data.parliament.uk/resources/226116","2015-03-04","Opposition Day: future government spending. See V&P for details. Q acc negatived.","CD:2015-03-04:168"
"http://data.parliament.uk/resources/224537","2015-02-27","House of Lords (Expulsion and Suspension) Bill: Q put, That Amdt 1 be made. The Dep Spkr declared that the Q was not decided because fewer than forty Members had taken part in the Division, and the business stood over until the next sitting.","CD:2015-02-27:167"
"http://data.parliament.uk/resources/224546","2015-02-27","Motion to sit in private: That the House sit in private. Question put forthwith (Standing Order No. 163). Q acc negatived.","CD:2015-02-27:165"
"http://data.parliament.uk/resources/224547","2015-02-27","
House of Lords (Expulsion and Suspension) Bill [Lords]: Consideration of the Bill, not amended in the Public Bill Committee. New Clause NC3 brought up, and read the first time. Question put, That the Clause be read a second time. Q acc negatived.","CD:2015-02-27:166"
"http://data.parliament.uk/resources/224544","2015-02-25","Opposition Day:  Bankers’ bonuses and the banking industry. See V&P for full details. Q acc negatived.","CD:2015-02-25:163"
"http://data.parliament.uk/resources/224545","2015-02-25","Opposition Day: Paid directorships and consultancies and hon. Members. See V&P for full details. Q acc negatived.","CD:2015-02-25:164"
"http://data.parliament.uk/resources/224538","2015-02-23","Serious Crime Bill: That new Clause NC1 be read a second time. Q acc negatived.","CD:2015-02-23:157"
"http://data.parliament.uk/resources/224539","2015-02-23","Serious Crime Bill: That new Clause NC2 be added to the Bill. Q acc negatived.","CD:2015-02-23:158"
"http://data.parliament.uk/resources/224540","2015-02-23","Serious Crime Bill: That new Clause NC17 be added to the Bill. Q acc negatived.","CD:2015-02-23:159"
"http://data.parliament.uk/resources/224541","2015-02-23","Serious Crime Bill: That new Clause NC17 be added to the Bill. Q acc negatived.","CD:2015-02-23:160"
"http://data.parliament.uk/resources/224542","2015-02-23","Serious Crime Bill: That new Clause NC25 be added to the Bill. Q acc agreed to.","CD:2015-02-23:161"
"http://data.parliament.uk/resources/224543","2015-02-23","Serious Crime Bill: That Amendment 20 be made. Q acc negatived.","CD:2015-02-23:162"
"http://data.parliament.uk/resources/221496","2015-02-11","Statutory Instruments: Motion for Approval. That the draft Smoke-free (Private Vehicles) Regulations 2015, which were laid before this House on 17 December 2014, be approved. Q acc negatived.","CD:2015-02-11:152"
"http://data.parliament.uk/resources/221497","2015-02-11","Opposition Day: Compulsory Jobs Guarantee. See V&P for full details. Q acc negatived.","CD:2015-02-11:153"
"http://data.parliament.uk/resources/221498","2015-02-11","Opposition Day: Tax Avoidance. See V&P for full details. Q acc negatived.","CD:2015-02-11:154"
"http://data.parliament.uk/resources/221499","2015-02-11","Opposition Day: Tax Avoidance. See V&P for full details. Q acc agreed to.","CD:2015-02-11:155"
"http://data.parliament.uk/resources/221500","2015-02-11","Infrastructure Bill [Lords]: Consideration of Lords Msg. See V&P for full details. Q acc agreed to.","CD:2015-02-11:156"
"http://data.parliament.uk/resources/221494","2015-02-10","Police: Motion made and Question put, That the Police Grant Report (England and Wales) for 2015–16 (HC 930), which was laid before this House on 4 February, be approved. Q acc agreed to.","CD:2015-02-10:150"
"http://data.parliament.uk/resources/221495","2015-02-10","Local Government Finance: Motion made and Question put, That the Local Government Finance Report (England) 2015–16 (HC 1013), which was laid before this House on 3 February, be approved. Q acc agreed to.","CD:2015-02-10:151"
"http://data.parliament.uk/resources/221492","2015-02-04","Opposition Day: Apprenticeships. See V&P for full details. Q acc negatived.","CD:2015-02-04:148"
"http://data.parliament.uk/resources/221493","2015-02-04","Opposition Day: Electoral registration. See V&P for full details. Q acc negatived.","CD:2015-02-04:149"
"http://data.parliament.uk/resources/221491","2015-02-03","Human Fertilisation and Embryology. Motion made and Q put, That the draft Human Fertilisation and Embryology (Mitochondrial Donation) Regulations 2015, be approved. Question accordingly agreed to.","CD:2015-02-03:147"
"http://data.parliament.uk/resources/221489","2015-02-02","Statutory Instruments: Motions for Approval. Motion made and Question put forthwith (Standing Order No. 118(6)), That the Motor Vehicles (Variation of Speed Limits) (England and Wales) Regulations 2014, be approved. Q accordingly agreed to.","CD:2015-02-02:145"
"http://data.parliament.uk/resources/221490","2015-02-02","Motion made and Question put forthwith (Standing Order No. 118(6)), That the draft National Employment Savings Trust (Amendment) Order 2015, be approved. Q accordingly agreed to.","CD:2015-02-02:146"
"http://data.parliament.uk/resources/177239","2015-01-28","Opp. Day Debate (15th allotted day (S.O. No. 14)). Government Spending and the NHS. Motion (see V&P) made and Q. put. Q. acc. negatived.","CD:2015-01-28:143"
"http://data.parliament.uk/resources/177240","2015-01-28","Opp. Day Debate (15th allotted day (S.O. No. 14)). Sustainable Development Goals. Motion (see V&P) made and Q. put. Q. acc. negatived.","CD:2015-01-28:144"
"http://data.parliament.uk/resources/177234","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That new Clause NC2 be added to the Bill (NC selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:138"
"http://data.parliament.uk/resources/177235","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That new Clause NC9 be added to the Bill (NC selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:139"
"http://data.parliament.uk/resources/177236","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That new Clause NC16 be added to the Bill (NC selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:140"
"http://data.parliament.uk/resources/177237","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That Amendment 52 be made (Amdt. selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:141"
"http://data.parliament.uk/resources/177238","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That Amendment 4 be made (Amdt. selected by the Spkr for separate decision) Q. acc. negatived.","CD:2015-01-26:142"
"http://data.parliament.uk/resources/177241","2015-01-26","Infrastructure Bill [Lords]: Consideration of the Bill, as amended in PBC. That new Clause NC1 be added to the Bill (NC selected by the Spkr for separate decision). Q. acc. negatived.","CD:2015-01-26:137"
"http://data.parliament.uk/resources/175830","2015-01-21","Onshore Wind Turbine Subsidies (Abolition): Motion made and Question put, That leave be given to bring in a Bill to provide for the prohibition of the use of public funds to subsidise the development of onshore wind turbines. Q acc agreed to.","CD:2015-01-21:134"
"http://data.parliament.uk/resources/175831","2015-01-21","
Opposition Day: National Health Service. See V&P for full details.","CD:2015-01-21:135"
"http://data.parliament.uk/resources/175829","2015-01-20","Opposition Day: Trident Renewal. That this House believes that Trident should not be renewed. Question accordingly negatived.","CD:2015-01-20:133"
"http://data.parliament.uk/resources/174570","2015-01-14","Opposition Day: Energy prices. See V&P for full details. Q acc negatived.","CD:2015-01-14:132"
"http://data.parliament.uk/resources/174567","2015-01-13","Charter for Budget Responsibility: Question put, That the Charter for Budget Responsibility: Autumn Statement 2014 update, which was laid before this House on 15 December 2014, be approved. Q acc agreed to.","CD:2015-01-13:129"
"http://data.parliament.uk/resources/174568","2015-01-13","Criminal Justice and Courts Bill: Consideration of Lords Message. See V&P for full details.","CD:2015-01-13:130"
"http://data.parliament.uk/resources/174569","2015-01-13","Criminal Justice and Courts Bill: Consideration of Lords Message. See V&P for full details.","CD:2015-01-13:131"
"http://data.parliament.uk/resources/174565","2015-01-12","Consumer Rights Bill: Question put, that Amendment 12 be made. Q acc negatived.","CD:2015-01-12:127"
"http://data.parliament.uk/resources/174566","2015-01-12","Consumer Rights Bill: Motion made and Question put, That this House disagrees with Lords Amendment 12. Q acc agreed to.","CD:2015-01-12:128"
"http://data.parliament.uk/resources/173264","2015-01-09","Question put, that the House sit in private. The Deputy Speaker declared that the Question was not decided because fewer than forty Members had taken part in the Division (Standing Order No. 41).","CD:2015-01-09:126"
"http://data.parliament.uk/resources/173261","2015-01-06","Counter Terrorism and Security Bill: Consideration of the Bill, as amended in Committee of the Whole House. New Clause 3 NC3 - Question put that the Clause be read a second time. Question accordingly negatived.","CD:2015-01-06:123"
"http://data.parliament.uk/resources/173262","2015-01-06","Counter Terrorism and Security Bill: Consideration of the Bill, as amended in Committee of the Whole House. Amendment 9 proposed. Question put, That the amendment be made. Question accordingly negatived.","CD:2015-01-06:124"
"http://data.parliament.uk/resources/173263","2015-01-06","Counter Terrorism and Security Bill: Consideration of the Bill, as amended in Committee of the Whole House. Amendment 10 proposed. Question put, That the amendment be made. Question accordingly negatived.","CD:2015-01-06:125"
"http://data.parliament.uk/resources/171737","2014-12-17","Motion made and Q proposed, That this House believes that the bedroom tax, should be abolished with immediate effect. Question put, That the original words stand part of the Question (Standing Order No. 31(2)). Q acc negatived.","CD:2014-12-17:120"
"http://data.parliament.uk/resources/171738","2014-12-17","Motion made and Q proposed, That this House believes that the bedroom tax, should be abolished. Question put, That the proposed words be there added (Standing Order No. 31(2)). Q acc agreed to.","CD:2014-12-17:121"
"http://data.parliament.uk/resources/171739","2014-12-17","Food Banks: See V&P for full details. Q acc negatived.","CD:2014-12-17:122"
"http://data.parliament.uk/resources/171743","2014-12-16","Equal Pay (Transparency) Bill: Motion for Leave to bring in a Bill (see V&P). Question accordingly agreed to.","CD:2014-12-16:117"
"http://data.parliament.uk/resources/171744","2014-12-16","Counter-Terrorism and Security Bill: Committee of the Whole House. Clause 24 (Power to issue guidance). Question put, That Amendment 20 be made. Question accordingly negatived.","CD:2014-12-16:118"
"http://data.parliament.uk/resources/171745","2014-12-16","Counter-Terrorism and Security Bill: Committee of the Whole House. New Clause NC12 brought up and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.","CD:2014-12-16:119"
"http://data.parliament.uk/resources/171740","2014-12-15","Motion made and Question proposed, That the Firefighters’ Pension Scheme (England) Regulations 2014 (S.I., 2014, No. 2848), dated 23.10.14, a copy laid before this House on 28 Oct, be revoked. Question accordingly negatived.","CD:2014-12-15:114"
"http://data.parliament.uk/resources/171741","2014-12-15","Counter-Terrorism and Security Bill: Cttee of the whole House (2nd alloc. day). Clause 1 (Seizure of passports etc from persons suspected of involvement in terrorism) Amdt. 29 proposed. Q. put, That the Amdt. be made. Q. acc. negatived.","CD:2014-12-15:115"
"http://data.parliament.uk/resources/171742","2014-12-15","Counter-Terrorism and Security Bill: Cttee of the whole House (2nd alloc. day). Schedule 1 (Seizure of passports etc from persons suspected of involvement in terrorism) Q. put, That Amdt. 17 be made. Q. acc.  negatived.","CD:2014-12-15:116"
"http://data.parliament.uk/resources/170564","2014-12-08","Infrastructure Bill: second reading. Amendment made - see V&P for details. Q acc negatived.","CD:2014-12-08:112"
"http://data.parliament.uk/resources/170565","2014-12-08","Infrastructure Bill: That the Bill be now read a second time, put forthwith (Standing Order No. 62(2)). Q acc agreed to.","CD:2014-12-08:113"
"http://data.parliament.uk/resources/168745","2014-12-05","International Development (Official Development Assistance Target) Bill: Consideration of the Bill, as amended in the Public Bill Committee. Question proposed, That new NC1 be read a second time. Q acc agreed to.



","CD:2014-12-05:106"
"http://data.parliament.uk/resources/168746","2014-12-05","International Development (Official Development Assistance Target) Bill: Consideration of the Bill, as amended in the Public Bill Committee. Question put, That the new Clause be read a second time. Q acc negatived.","CD:2014-12-05:107"
"http://data.parliament.uk/resources/168747","2014-12-05","International Development (Official Development Assistance Target) Bill: New Clause NC5 brought up, and read the first time. Question put, That the new Clause be read a second time. Q acc negatived.

","CD:2014-12-05:108"
"http://data.parliament.uk/resources/168748","2014-12-05","International Development (Official Development Assistance Target) Bill: New Clause NC7 brought up, and read the first time. Question put, That the new Clause be read a second time. Q acc negatived.

","CD:2014-12-05:109"
"http://data.parliament.uk/resources/168749","2014-12-05","International Development (Official Development Assistance Target) Bill: Motion made and Question proposed, That the Bill be now read the third time. Question put, That the Question be now put. Q acc agreed to.","CD:2014-12-05:110"
"http://data.parliament.uk/resources/168750","2014-12-05","International Development (Official Development Assistance Target) Bill: Question accordingly put, That the Bill be now read the third time. Q acc agreed to.","CD:2014-12-05:111"
"http://data.parliament.uk/resources/168744","2014-12-03","Taxation of Pensions Bill: Consideration of the Bill, as amended in the Public Bill Committee. New Clause NC1. Question put, That the Clause be read a second time. Question accordingly negatived.","CD:2014-12-03:105"
"http://data.parliament.uk/resources/168751","2014-12-01","Criminal Justice and Courts Bill: Consideration of Lords Amendments. That this House disagrees with the Lords in their Amendment 97. Question agreed to and Lords Amendment 97 accordingly disagreed to.","CD:2014-12-01:100"
"http://data.parliament.uk/resources/168752","2014-12-01","Criminal Justice and Courts Bill:  That this House disagrees with the Lords in their Amendment 103. Question agreed to and Lords Amendment 103 accordingly disagreed to.","CD:2014-12-01:101"
"http://data.parliament.uk/resources/168753","2014-12-01","Criminal Justice and Courts Bill: That this House disagrees with the Lords in their Amendment 107. Question agreed to and Lords Amendment 107 accordingly disagreed to.","CD:2014-12-01:102"
"http://data.parliament.uk/resources/168754","2014-12-01","Criminal Justice and Courts Bill: Lords amendments - see V&P for full details.","CD:2014-12-01:103"
"http://data.parliament.uk/resources/168755","2014-12-01","Criminal Justice and Courts Bill: That this House disagrees with the Lords in their Amendment 74. Question agreed to and Lords Amendment 74 accordingly disagreed to.
","CD:2014-12-01:104"
"http://data.parliament.uk/resources/167173","2014-11-28","Motion to sit in private. Question accordingly negatived.","CD:2014-11-28:98"
"http://data.parliament.uk/resources/167174","2014-11-28","Tenancies (Reform) Bill: Second Reading. Question put, That the Question be now put.","CD:2014-11-28:99"
"http://data.parliament.uk/resources/167171","2014-11-26","Opposition Day: Performance of the economy. See V&P for full details. Q acc negatived.","CD:2014-11-26:96"
"http://data.parliament.uk/resources/167172","2014-11-26","Opposition Day: Effect of Government policy on Wales. See V&P for full details. Q acc negatived.","CD:2014-11-26:97"
"http://data.parliament.uk/resources/167166","2014-11-24","Recall of MPs Bill: consideration of Bill as amended in Cttee of Whole House. New clause NC2. Q put: that the Clause be read a second time. Q acc negatived.","CD:2014-11-24:91"
"http://data.parliament.uk/resources/167167","2014-11-24","Recall of MPs Bill: that Amendment 14 be made. Q acc agreed to.","CD:2014-11-24:92"
"http://data.parliament.uk/resources/167168","2014-11-24","Recall of MPs Bill: that Amendment 15 be made. Q acc negatived.","CD:2014-11-24:93"
"http://data.parliament.uk/resources/167169","2014-11-24","Recall of MPs Bill: that Amendment 24 be made. Q acc agreed to.","CD:2014-11-24:94"
"http://data.parliament.uk/resources/167170","2014-11-24","Recall of MPs Bill: that Amendment 16 be made. Q acc agreed to.","CD:2014-11-24:95"
"http://data.parliament.uk/resources/164548","2014-11-21","That this House sit in private. Q acc negatived.","CD:2014-11-21:88"
"http://data.parliament.uk/resources/164549","2014-11-21","That the National Health Service (Amended Duties and Powers) Bill be now read a second time. Q acc agreed to.
","CD:2014-11-21:89"
"http://data.parliament.uk/resources/164550","2014-11-21","National Health Service (Amended Duties and Powers) Bill - That the Bill be now read a second time. Q acc agreed to.","CD:2014-11-21:90"
"http://data.parliament.uk/resources/164545","2014-11-19","Small Business, Enterprise and Employment Bill: Further consideration of the Bill (2nd allocated day). Amdt. 8 proposed. Q. put, That the Amdt. be made. Q. accordingly negatived.

","CD:2014-11-19:85"
"http://data.parliament.uk/resources/164546","2014-11-19","Small Business, Enterprise and Employment Bill: Further consideration of the Bill (2nd allocated day). That Amdt. 10 be made (Q. on an Amdt. selected by the Spkr for separate decision). Q. accordingly negatived.","CD:2014-11-19:86"
"http://data.parliament.uk/resources/164547","2014-11-19","Opp. Day: Leader of the Opp. (unallotted half day (S.O. No. 14 and Order, 17 November)) EU Justice and Home Affairs Measures. Motion [see V&P] made. Q. accordingly put. Q. accordingly agreed to.","CD:2014-11-19:87"
"http://data.parliament.uk/resources/164544","2014-11-18","Small Business, Enterprise and Employment Bill: Consideration of the Bill, as amended in the PBC. Q. put, That Amdt. 1 be made. The House divided. Q. acc. negatived.","CD:2014-11-18:84"
"http://data.parliament.uk/resources/164553","2014-11-18","Small Business, Enterprise and Employment Bill: Consideration of the Bill, as amended in the PBC. New Clause NC2 brought up, read the first time. Q. put, That the Clause be read a second time. Q. acc. agreed to.","CD:2014-11-18:82"
"http://data.parliament.uk/resources/164554","2014-11-18","Small Business, Enterprise and Employment Bill: Consideration of the Bill, as amended in the PBC. That Amdt. 5 be made (Q. on an Amdt. selected by the Spkr for separate decision). Q. acc. negatived.","CD:2014-11-18:83"
"http://data.parliament.uk/resources/164551","2014-11-17","Childcare Payments Bill: Consideration of the Bill, as amended in the PBC, New Clause NC1 brought up, and read the first time. Q. put, That the Clause be read a second time. Q. accordingly negatived.","CD:2014-11-17:80"
"http://data.parliament.uk/resources/164552","2014-11-17","Childcare Payments Bill: Consideration of the Bill, as amended in the PBC, New Clause NC2 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.","CD:2014-11-17:81"
"http://data.parliament.uk/resources/161144","2014-11-10","Motion made and Question put, That the debate on the Motion relating to Criminal Law may continue until 10.00pm, at which time the Speaker shall put the Question. Q aggreeed to.","CD:2014-11-10:77"
"http://data.parliament.uk/resources/161145","2014-11-10","Motion made and Question proposed, That the draft Criminal Justice and Data Protection (Protocol No. 36) Regulations 2014, which were laid before this House on 3 November, be approved. Q acc negatived","CD:2014-11-10:78"
"http://data.parliament.uk/resources/161146","2014-11-10","Criminal Law: Original Question accordingly put. Q acc agreed to.","CD:2014-11-10:79"
"http://data.parliament.uk/resources/155645","2014-11-07","Off-patent Drugs Bill: Second Reading. Motion made and Question put, that the Bill be now read a second time.
","CD:2014-11-07:75"
"http://data.parliament.uk/resources/155646","2014-11-07","Football Governance Bill: second reading.","CD:2014-11-07:76"
"http://data.parliament.uk/resources/155643","2014-11-05","Opp day: top rate of income tax. House calls on govt to rule out any further reduction in top rate. Q acc negatived.","CD:2014-11-05:73"
"http://data.parliament.uk/resources/155644","2014-11-05","Opp day: buses. House calls on the Govt to ensure that all regions are able to develop more integrated, frequent, cheaper and greener bus services with integrated ticketing. Q acc negatived.","CD:2014-11-05:74"
"http://data.parliament.uk/resources/155637","2014-11-04","Motion made and Question put, That leave be given to bring in a Bill to clarify the law relating to abortion on the basis of sex-selection; and for connected purposes. Q acc agreed to.","CD:2014-11-04:67"
"http://data.parliament.uk/resources/155638","2014-11-04","Modern Slavery Bill: Consideration of the Bill, as amended in the PBC. New clauses added. Q acc negatived.","CD:2014-11-04:68"
"http://data.parliament.uk/resources/155639","2014-11-04","Modern Slavery Bill - that new clause NC4 be added to the Bill. Q acc negatived.","CD:2014-11-04:69"
"http://data.parliament.uk/resources/155640","2014-11-04","Modern Slavery Bill : that new clause NC1 be read a second time. Q acc negatived.","CD:2014-11-04:70"
"http://data.parliament.uk/resources/155641","2014-11-04","Modern Slavery Bill: that new clause NC2 be added to the Bill. Q acc negatived.","CD:2014-11-04:71"
"http://data.parliament.uk/resources/155642","2014-11-04","Modern Slavery Bill: that new clause NC22 be added to the Bill. Q acc negatived.","CD:2014-11-04:72"
"http://data.parliament.uk/resources/155636","2014-11-03","International Development (Official Development Assistance Target) Bill  - see V&P. Q acc agreed to.","CD:2014-11-03:66"
"http://data.parliament.uk/resources/105743","2014-10-29","Q proposed: that leave be given to bring in a Bill to amend the Railways Act 1993 to permit public sector railway operators. Q acc agreed to.","CD:2014-10-29:65"
"http://data.parliament.uk/resources/105742","2014-10-28","Welfare reform and disabled people: the House has no confidence in the Parliamentary Under Secretary following remarks about disabled people. Q acc negatived.","CD:2014-10-28:64"
"http://data.parliament.uk/resources/105741","2014-10-27","Recall of MPs Bill: Committee of the whole House. Clause 1 (How an MP becomes subject to a recall petition process) Amendment 1 proposed.—(Zac Goldsmith.) Question put, That the Amendment be made.","CD:2014-10-27:63"
"http://data.parliament.uk/resources/105740","2014-10-24","Motion to sit in private","CD:2014-10-24:62"
"http://data.parliament.uk/resources/105739","2014-10-23","Backbench Business. Repeal of the Fixed-Term Parliaments Act 2011. Motion made and Question put, That this House believes that the Government should bring forward proposals to repeal the Fixed-term Parliaments Act 2011.","CD:2014-10-23:61"
"http://data.parliament.uk/resources/105738","2014-10-22","Independent parliamentary standards authority. That an Humble Address be presented to Her Majesty, praying that Her Majesty will appoint Professor Sir Ian Kennedy to the office of the Chair of the Independent Parliamentary Standards Authority.","CD:2014-10-22:60"
"http://data.parliament.uk/resources/105737","2014-10-20","Social Action, Responsibility and Heroism Bill: Consideration of the Bill, not amended in the PBC. Question put, That Amendment 5 be made. Question accordingly negatived.","CD:2014-10-20:59"
"http://data.parliament.uk/resources/105736","2014-10-17","European Union (Referendum) Bill: Second Reading. Motion made and Q proposed, That the European Union (Referendum) Bill be now read a second time. Q agreed to.","CD:2014-10-17:58"
"http://data.parliament.uk/resources/105734","2014-10-15","Opposition Day: National Minimum Wage. Motion made (see V&P) and Question put. Question accordingly negatived.","CD:2014-10-15:56"
"http://data.parliament.uk/resources/105735","2014-10-15","Opposition Day: Access to NHS Services. Motion made (see V&P) and Question put. Question accordingly negatived.","CD:2014-10-15:57"
"http://data.parliament.uk/resources/105733","2014-10-14","Carers Bedroom Entitlement (Social Housing Sector). Motion made and Question proposed, To bring in a Bill (see V&P). Motion opposed. Q put. Q accordingly agreed to.","CD:2014-10-14:55"
"http://data.parliament.uk/resources/105732","2014-10-13","That this House believes that the Government should recognise the state of Israel, as a contribution to securing a negotiated two state solution. Q acc agreed to.","CD:2014-10-13:54"
"http://data.parliament.uk/resources/105731","2014-09-26","Iraq: Coalition Against ISIL","CD:2014-09-26:53"
"http://data.parliament.uk/resources/105728","2014-09-12","That the House sit in private. Q acc negatived.","CD:2014-09-12:50"
"http://data.parliament.uk/resources/105729","2014-09-12","That the International Development (Official Development Assistance Target) Bill be now read a second time. Q acc agreed to.","CD:2014-09-12:51"
"http://data.parliament.uk/resources/105730","2014-09-12","International Development (Official Development Assistance Target) Bill: that the Bill be now read a second time. Q acc agreed to.","CD:2014-09-12:52"
"http://data.parliament.uk/resources/105727","2014-09-10","Regulatory Reform. Motion made and Q. put, That the draft Legislative Reform (Clinical Commissioning Groups) Order 2014, laid before this House on 13 March 2014, in the last Session, be approved. Q. accordingly agreed to.","CD:2014-09-10:49"
"http://data.parliament.uk/resources/105723","2014-09-05","That the House sit in private. Q acc negatived.","CD:2014-09-05:45"
"http://data.parliament.uk/resources/105724","2014-09-05","Affordable Homes Bill - motion made and Q proposed that the Bill be read for a 2nd time. Q acc agreed to.","CD:2014-09-05:46"
"http://data.parliament.uk/resources/105725","2014-09-05","Affordable Homes Bill - that the Bill now be read a second time. Q acc agreed to.","CD:2014-09-05:47"
"http://data.parliament.uk/resources/105726","2014-09-05","Affordable Homes Bill - that the Bill be committed to a Select Committee. Q acc negatived.","CD:2014-09-05:48"
"http://data.parliament.uk/resources/105721","2014-09-03","Opposition Day: Leader of the Opposition. Energy Company Licence Revocation: Govt continuing to build on reforms to lower simplify energy tariffs. Question accordingly negatived.","CD:2014-09-03:43"
"http://data.parliament.uk/resources/105722","2014-09-03","Opposition Day: Leader of the Opposition. Infant class sizes: Question put - House notes that class sizes have risen since 2010 and capital spending on schools should be directed to areas with greatest need. Q acc negatived.","CD:2014-09-03:44"
"http://data.parliament.uk/resources/105718","2014-07-16","Statutory Instruments: Motion for Approval. That the draft Gangmasters (Licensing Authority) Regulations 2014, laid before this House on 9 June, be approved. Question accordingly agreed to.","CD:2014-07-16:40"
"http://data.parliament.uk/resources/105719","2014-07-16","Political Party Policy Costings (Office for Budget Responsibility): Motion [see V&P] for leave to bring in a Bill (S.O. No. 23). Question accordingly agreed to.","CD:2014-07-16:41"
"http://data.parliament.uk/resources/105720","2014-07-16","Small Business, Enterprise and Employment Bill: Other Proceedings. Any other proceedings on the Bill (including any on consideration of Lords Amendments or on any further messages from the Lords) may be programmed. Q. accordingly agreed to.","CD:2014-07-16:42"
"http://data.parliament.uk/resources/105713","2014-07-15","House will not adjourn on 17 Thurs 2014 until (a) any Lords msg received & Cmtt to draw up Reasons which has been appointed has reported; & (b) Speaker has rep RA to any Act ageed upon the Houses [see V&P].","CD:2014-07-15:35"
"http://data.parliament.uk/resources/105714","2014-07-15","Data Retention and Investigatory Powers Bill: Second Reading. Motion made and Question put, That the Data Retention and Investigatory Powers Bill be now read a second time. Question accordingly agreed to.","CD:2014-07-15:36"
"http://data.parliament.uk/resources/105715","2014-07-15","Data Retention and Investigatory Powers Bill: The House resolved itself into a Cmtt. Clause 6. Question put, That Amendment 2 be made. Question accordingly negatived.","CD:2014-07-15:37"
"http://data.parliament.uk/resources/105716","2014-07-15","Data Retention and Investigatory Powers Bill: The House resolved itself into a Cmtt. New Clause NC5 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.","CD:2014-07-15:38"
"http://data.parliament.uk/resources/105717","2014-07-15","Data Retention and Investigatory Powers Bill: Third Reading. Motion made and Question put, That the Bill be now read a third time. Question accordingly agreed to.","CD:2014-07-15:39"
"http://data.parliament.uk/resources/105711","2014-07-09","Statutory Instruments: Motion for Approval. That the draft Civil Legal Aid, Sentencing and Punishment of Offenders Act 2012 (Amendment of Schedule 1) Order 2014, laid before this House on 31 Mar 2014,  be approved. Q. acc. agreed to.","CD:2014-07-09:33"
